Migdal Epic Israel - Stage 3
GC
Status,Overall Position,Category Position,No.,Name,Nationality,UCI,UCI ID,Gender,Team,Category,Prologue,Stage 1,Stage 2,Stage 3,Time,Gap
,,,97-1,Mosa Shogan,ISR,no,,M,Adiga Cycling,Men,-,-,-,-,-,-
IF2,,,97-2,Sausar Sagas,ISR,no,,M,Adiga Cycling,Men,49:43.8,5:40:46.0,5:32:23.0,3:31:04.0,15:33:56.8,+4:55:35.6
,,,502-1,Issy Zimmerman,GBR,no,,M,TEAM JOC CYCLES,Grand Masters,48:01.7,-,-,-,-,-
IF2,,,502-2,John O'Connor,RSA,no,,M,TEAM JOC CYCLES,Grand Masters,48:02.7,6:47:40.0,4:50:47.0,3:25:56.0,15:52:25.7,+5:14:04.5
IF1,,,331-1,Matan Philipson,ISR,no,,M,Matan&Shamai,Masters,50:33.1,6:11:15.0,5:29:01.0,3:24:31.0,15:55:20.1,+5:16:58.9
,,,331-2,Shamai Becker,ISR,no,,M,Matan&Shamai,Masters,50:33.1,-,-,-,-,-
IF1,,,533-1,Noam Biran,ISR,no,,M,HD TREK Galilee,Grand Masters,56:05.9,5:54:18.0,5:53:55.0,3:48:15.0,16:32:33.9,+5:54:12.7
,,,533-2,Tzur Sade,ISR,no,,M,HD TREK Galilee,Grand Masters,56:05.9,-,-,-,-,-
IF1,,,513-1,Doron Dicastro,ISR,no,,M,Pieter & Doron,Grand Masters,54:24.1,6:21:31.0,5:45:46.0,4:04:02.0,17:05:43.1,+6:27:21.9
,,,513-2,Pieter Van Rooyen,USA,no,,M,Pieter & Doron,Grand Masters,54:24.1,-,-,-,-,-
IF1,,,79-1,Aviad Rayfer,ISR,no,,M,THE RAYFER'S,Men,58:36.8,6:24:22.0,6:02:09.0,3:51:09.0,17:16:16.8,+6:37:55.6
,,,79-2,Itay Rayfer,ISR,no,,M,THE RAYFER'S,Men,-,6:24:21.0,6:02:09.0,3:51:08.0,-,-
,,,376-1,Ronen Fidel,ISR,no,,M,R&R team,Masters,53:04.0,-,-,-,-,-
IF2,,,376-2,Ruby Saadon,ISR,no,,M,R&R team,Masters,53:04.0,6:36:10.0,5:37:39.0,4:17:19.0,17:24:12.0,+6:45:50.8
IF1,,,44-1,Uri Ben Tzur,ISR,no,,M,Uri & Kiko,Men,56:10.1,6:23:45.0,5:56:55.0,4:10:52.0,17:27:42.1,+6:49:20.9
,,,44-2,Yaacov Saar Idan,ISR,no,,M,Uri & Kiko,Men,56:10.1,-,-,-,-,-
,,,69-1,Ran Trifon,ISR,no,,M,Sigma,Men,51:07.8,6:39:57.0,-,-,-,-
IF2,,,69-2,Yotam Fiibish,ISR,no,,M,Sigma,Men,51:07.8,6:39:57.0,6:20:24.0,3:59:33.0,17:51:01.8,+7:12:40.6
IF1,,,369-1,Ruben Sher,ISR,no,,M,Cyclink Israel,Masters,55:23.0,6:50:41.0,6:20:56.0,4:08:44.0,18:15:44.0,+7:37:22.8
,,,369-2,Kobi Pinto,ISR,no,,M,Cyclink Israel,Masters,55:23.0,-,-,-,-,-
,,,396-1,Raz Alon,USA,no,,M,SV707,Masters,1:00:44.9,-,-,4:02:30.0,-,-
IF2,,,396-2,Refael Levi,USA,no,,M,SV707,Masters,1:00:45.9,6:54:20.0,6:10:10.0,4:12:02.0,18:17:17.9,+7:38:56.7
IF1,,,89-1,Waseem Hussein,ISR,no,,M,Shfaram riders,Men,58:53.6,6:58:40.0,7:08:23.0,3:40:31.0,18:46:27.6,+8:08:06.4
,,,89-2,Bassam Talhamy,ISR,no,,M,Shfaram riders,Men,58:53.6,6:58:40.0,-,-,-,-
,,,349-1,Kobi Yaffe,ISR,no,,M,Menashkes Beer,Masters,58:01.2,6:55:37.0,6:44:44.0,-,-,-
IF2,,,349-2,Paz Bernart,ISR,no,,M,Menashkes Beer,Masters,58:01.2,6:55:37.0,6:44:44.0,4:11:56.0,18:50:18.2,+8:11:57.0
,,,544-1,Avihu Raymond,ISR,no,,M,Avi & Moti,Grand Masters,1:15:02.9,-,-,-,-,-
IF2,,,544-2,Moti Cohen,RSA,no,,M,Avi & Moti,Grand Masters,1:15:02.9,6:56:32.0,6:37:23.0,4:11:49.0,19:00:46.9,+8:22:25.7
IF1,,,312-1,Tomer Osher,ISR,no,,M,Team Snoopy,Masters,57:05.7,7:35:21.0,6:10:26.0,4:42:21.0,19:25:13.7,+8:46:52.5
,,,312-2,Amit Adar,ISR,no,,M,Team Snoopy,Masters,57:04.9,7:35:21.0,-,-,-,-
,,,210-1,Avia Mor,ISR,no,,M,stavia,Mixed,1:01:32.4,7:44:02.0,-,4:33:32.0,-,-
IF2,,,210-2,Stav Ginat,ISR,no,,F,stavia,Mixed,1:01:33.4,7:44:02.0,6:39:18.0,4:33:32.0,19:58:25.4,+9:20:04.2
IF1,,,217-1,Felix Baron,ISR,no,,M,Team Shafan,Mixed,1:01:28.4,7:32:51.0,7:25:50.0,4:12:30.0,20:12:39.4,+9:34:18.2
,,,217-2,Yulia Libman,ISR,no,,F,Team Shafan,Mixed,1:01:28.4,7:32:51.0,-,-,-,-
IF1,,,55-1,Elad Bleistein,ISR,no,,M,Freedom Riders,Men,1:04:36.8,8:05:15.0,6:49:15.0,4:21:26.0,20:20:32.8,+9:42:11.6
,,,55-2,Yaron Lavie,ISR,no,,M,Freedom Riders,Men,1:04:36.8,8:05:15.0,-,-,-,-
,,,43-1,Arie Margalit,ISR,no,,M,Arie & Guy,Men,1:04:12.9,8:08:02.0,-,-,-,-
IF2,,,43-2,Guy Shuster,ISR,no,,M,Arie & Guy,Men,1:04:12.9,8:08:02.0,7:11:55.0,4:27:26.0,20:51:35.9,+10:13:14.7
,,,399-1,Zvika Neeman,ISR,no,,M,Law and Econ,Masters,54:03.2,7:05:16.0,7:13:33.0,-,-,-
IF2,,,399-2,Udi Mizrachi,ISR,no,,M,Law and Econ,Masters,54:03.2,7:05:16.0,7:13:33.0,5:41:01.0,20:53:53.2,+10:15:32.0
,,,384-1,Emanuel Stanciu,ISR,no,,M,Egozi,Masters,1:14:34.2,8:02:14.0,-,-,-,-
IF2,,,384-2,Gilles Attal,ISR,no,,M,Egozi,Masters,1:14:34.2,8:02:14.0,7:44:58.0,4:33:34.0,21:35:20.2,+10:56:59.0
IF1,,,213-1,Omer Yishay,ISR,no,,M,Boolish,Mixed,1:07:18.9,7:57:50.0,7:54:37.0,5:06:37.0,22:06:22.9,+11:28:01.7
,,,213-2,Nirit Sarig,ISR,no,,F,Boolish,Mixed,1:07:17.9,7:57:49.0,7:54:36.0,5:06:36.0,-,-
IF1,,,209-1,Gil Aizengart,ISR,no,,M,,Mixed,1:03:13.1,7:41:10.0,8:02:09.0,6:24:35.0,23:11:07.1,+12:32:45.9
,,,209-2,Orna Ratson,ISR,no,,F,,Mixed,1:03:13.1,7:41:10.0,-,-,-,-
,,,542-1,Darek Kurek,POL,no,,M,Absolutebikes,Grand Masters,1:03:14.9,-,8:47:36.0,5:33:02.0,-,-
IF2,,,542-2,Krzysztof Marciniak,POL,no,,M,Absolutebikes,Grand Masters,1:03:17.1,8:07:31.0,8:47:35.0,5:33:02.0,23:31:25.1,+12:53:03.9
IF1,,,348-1,Erez Latner,ISR,no,,M,Mega Or,Masters,1:00:54.7,8:04:47.0,8:59:58.0,5:28:06.0,23:33:45.7,+12:55:24.5
,,,348-2,Idan Laifer,ISR,no,,M,Mega Or,Masters,1:00:54.7,8:04:47.0,8:59:57.0,-,-,-
Blue,,,78-1,Oran Gonen,ISR,no,,M,Fitzone,Men,48:27.1,5:22:13.0,5:48:45.0,3:29:06.0,-,-
Blue,,,78-2,Asaf Brode,ISR,no,,M,Fitzone,Men,48:27.1,5:22:13.0,5:48:45.0,3:29:06.0,-,-
Blue,,,537-1,Noam Feig,ISR,no,,M,Cycologia,Grand Masters,1:04:32.6,9:43:38.0,8:45:25.0,5:50:13.0,-,-
Blue,,,537-2,Eli Ben Shushan,ISR,no,,M,Cycologia,Grand Masters,1:04:32.6,9:43:38.0,-,5:50:13.0,-,-
DNF,,,527-1,Barak Pikarski,ISR,no,,M,The next challenge,Grand Masters,1:08:40.1,-,8:15:45.0,5:31:36.0,-,-
DNF,,,527-2,Eyal Kaufman,ISR,no,,M,The next challenge,Grand Masters,1:08:40.1,-,8:15:45.0,5:31:36.0,-,-
DNF,,,205-1,Adam Kjellstroem,SWE,no,,M,Specialized Gothenburg,Mixed,1:04:49.9,-,-,4:58:27.0,-,-
DNF,,,205-2,Emma Igelstrom,SWE,no,,F,Specialized Gothenburg,Mixed,1:04:49.9,-,-,4:58:27.0,-,-
DNF,,,63-1,Anan Polak,ISR,no,,M,Team Nof-Carmel,Men,52:06.9,5:53:35.0,-,-,-,-
DNF,,,63-2,Boaz Gotfrid,ISR,no,,M,Team Nof-Carmel,Men,52:06.9,5:53:35.0,-,-,-,-
DNF,,,115-1,Ivonne Kraft,GER,no,,F,derfaller1,Women,55:29.3,6:18:12.0,-,-,-,-
DNF,,,115-2,Brigitte Becker-Jenkner,GER,no,,F,derfaller1,Women,55:29.3,6:18:12.0,-,-,-,-
DNF,,,336-1,Ido Carmon,ISR,no,,M,Tamir&Ido,Masters,59:35.7,6:58:20.0,-,-,-,-
DNF,,,336-2,Tamir Jacobson,ISR,no,,M,Tamir&Ido,Masters,59:35.7,6:58:20.0,-,-,-,-
DNS,,,371-1,Tamir Mor,ISR,no,,M,Dere Dere,Masters,59:51.7,7:20:18.0,-,4:11:42.0,-,-
DNS,,,371-2,Dror Huber,ISR,no,,M,Dere Dere,Masters,59:51.7,7:20:18.0,-,4:11:42.0,-,-
DNS,,,390-1,Erez Raymond,ISR,no,,M,Raymond?s,Masters,1:13:05.9,-,-,5:41:00.0,-,-
DNS,,,390-2,Doron Raymond,ISR,no,,M,Raymond?s,Masters,1:13:05.9,-,-,5:41:00.0,-,-
DNS,,,508-1,Reiner Fritz,GER,no,,M,derfaller2,Grand Masters,1:11:36.8,5:50:31.0,6:40:43.0,-,-,-
DNS,,,508-2,Edwin Urs Schlaegel,GER,no,,M,derfaller2,Grand Masters,1:11:36.8,5:50:31.0,6:40:43.0,-,-,-
DNS,,,211-1,Shahar Dahan,ISR,no,,M,Mom&Dad Racing Team,Mixed,58:33.9,7:05:23.0,-,-,-,-
DNS,,,211-2,Hadas Dahan,ISR,no,,F,Mom&Dad Racing Team,Mixed,58:33.9,7:05:23.0,-,-,-,-
DSQ,,,59-1,Elad Gaon,ISR,no,,M,packman team,Men,52:03.1,6:27:22.0,5:35:59.0,3:40:31.0,-,-
DSQ,,,59-2,Yehuda Packer,ISR,no,,M,packman team,Men,52:02.4,6:27:22.0,-,-,-,-
DSQ,,,220-1,Dany Yakovson,ISR,no,,M,d.m,Mixed,59:16.9,-,-,-,-,-
DSQ,,,220-2,Maor Meir Shafrir,ISR,no,,F,d.m,Mixed,59:18.4,-,-,4:22:02.0,-,-
DSQ,,,40-1,Patxi Cia,ESP,no,,M,Izquierdo Ib??ez-ciclos Montoya,Men,-,-,-,-,-,-
DSQ,,,40-2,Victor Maestra sola,ESP,no,,M,Izquierdo Ib??ez-ciclos Montoya,Men,-,-,-,-,-,-
DSQ,,,515-1,Avner Maimon,ISR,no,,M,AM²,Grand Masters,-,-,-,-,-,-
DSQ,,,515-2,Ari Margolis,ISR,no,,M,AM²,Grand Masters,-,-,-,-,-,-
